# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                  -0.75           -0.86     13.88800819     13.88800819
                  -0.75           -0.81     15.00538307     15.00538307
                  -0.75           -0.76     16.30220932     16.30220932
                  -0.75           -0.71     17.80603119     17.80603119
                  -0.75           -0.66     19.54823194     19.54823194
                  -0.75           -0.61     21.56450743     21.56450743
                  -0.75           -0.56     23.89539439     23.89539439
                  -0.75           -0.51     26.58685979     26.58685979
                  -0.75           -0.46     29.69095887     29.69095887
                  -0.75           -0.41     33.26656999     33.26656999
                  -0.75           -0.36     37.38021544     37.38021544
                  -0.75           -0.31     42.10697831     42.10697831
                  -0.75           -0.26     47.53152677     47.53152677
                  -0.75           -0.21     53.74925826     53.74925826
                  -0.75           -0.16     60.86757795     60.86757795
                  -0.75           -0.11      69.0073272      69.0073272
                  -0.75           -0.06     78.30438039     78.30438039
                  -0.75           -0.01     88.91143044     88.91143044
                   -0.7           -4.01     6.876909727     6.876909727
                   -0.7           -3.96     6.877341859     6.877341859
                   -0.7           -3.91     6.877826857     6.877826857
                   -0.7           -3.86     6.878371208     6.878371208
                   -0.7           -3.81     6.878982199     6.878982199
                   -0.7           -3.76     6.879668017     6.879668017
                   -0.7           -3.71     6.880437865     6.880437865
                   -0.7           -3.66     6.881302085     6.881302085
                   -0.7           -3.61     6.882272304     6.882272304
                   -0.7           -3.56       6.8833616       6.8833616
                   -0.7           -3.51     6.884584679     6.884584679
                   -0.7           -3.46      6.88595809      6.88595809
                   -0.7           -3.41     6.887500459     6.887500459
                   -0.7           -3.36     6.889232756     6.889232756
                   -0.7           -3.31     6.891178603     6.891178603
                   -0.7           -3.26     6.893364618     6.893364618
                   -0.7           -3.21      6.89582081      6.89582081
                   -0.7           -3.16     6.898581033     6.898581033
                   -0.7           -3.11     6.901683497     6.901683497
                   -0.7           -3.06      6.90517136      6.90517136
                   -0.7           -3.01     6.909093405     6.909093405
                   -0.7           -2.96     6.913504814     6.913504814
                   -0.7           -2.91     6.918468066     6.918468066
                   -0.7           -2.86     6.924053965     6.924053965
                   -0.7           -2.81     6.930342839     6.930342839
                   -0.7           -2.76     6.937425918     6.937425918
                   -0.7           -2.71     6.945406943     6.945406943
                   -0.7           -2.66     6.954404034     6.954404034
                   -0.7           -2.61     6.964551871     6.964551871
                   -0.7           -2.56     6.976004247     6.976004247
                   -0.7           -2.51     6.988937052     6.988937052
                   -0.7           -2.46     7.003551786     7.003551786
                   -0.7           -2.41     7.020079679     7.020079679
                   -0.7           -2.36     7.038786558     7.038786558
                   -0.7           -2.31     7.059978579     7.059978579
                   -0.7           -2.26     7.084009007     7.084009007
                   -0.7           -2.21     7.111286224     7.111286224
                   -0.7           -2.16     7.142283215     7.142283215
                   -0.7           -2.11     7.177548783     7.177548783
                   -0.7           -2.06     7.217720832     7.217720832
                   -0.7           -2.01     7.263542071     7.263542071
                   -0.7           -1.96      7.31587858      7.31587858
                   -0.7           -1.91     7.375741717     7.375741717
