# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Tue Nov 16 10:52:10 2021
#
# Command line:   ./nu-tmp-gFe14 -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,20,LOGSCALE -p s22thmue,-4.,0.,20,LOGSCALE -p Um4,0.025,0.775,15 -e MUBOONE 
#
# Computing slice 1 of 1 in parallel environment.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    20  0x1
#     s22thmue,         -4,          0,    20  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU MUBOONE_SENSITIVITY 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                   -1.4            -2.8           0.225 1.448722413e-05           1e+50
                   -1.4            -2.8           0.275 1.441744284e-05           1e+50
                   -1.4            -2.8           0.325 1.432885489e-05           1e+50
                   -1.4            -2.8           0.375  1.42232743e-05           1e+50
                   -1.4            -2.8           0.425 1.410159119e-05           1e+50
                   -1.4            -2.8           0.475 1.396432777e-05           1e+50
                   -1.4            -2.8           0.525 1.381184029e-05           1e+50
                   -1.4            -2.8           0.575 1.364439924e-05           1e+50
                   -1.4            -2.8           0.625 1.346222243e-05           1e+50
                   -1.4            -2.8           0.675 1.326547972e-05           1e+50
                   -1.4            -2.8           0.725 1.305427891e-05           1e+50
                   -1.4            -2.8           0.775 1.282862462e-05           1e+50
                   -1.4            -2.6           0.025           1e+50           1e+50
                   -1.4            -2.6           0.075 3.340059373e-05           1e+50
                   -1.4            -2.6           0.125 3.369573161e-05           1e+50
                   -1.4            -2.6           0.175 3.371826192e-05           1e+50
                   -1.4            -2.6           0.225  3.36610459e-05           1e+50
                   -1.4            -2.6           0.275 3.356061753e-05           1e+50
                   -1.4            -2.6           0.325 3.342791364e-05           1e+50
                   -1.4            -2.6           0.375 3.326716748e-05           1e+50
                   -1.4            -2.6           0.425 3.308032774e-05           1e+50
                   -1.4            -2.6           0.475 3.286841533e-05           1e+50
                   -1.4            -2.6           0.525 3.263201615e-05           1e+50
                   -1.4            -2.6           0.575 3.237148446e-05           1e+50
                   -1.4            -2.6           0.625 3.208701976e-05           1e+50
                   -1.4            -2.6           0.675   3.1778689e-05           1e+50
                   -1.4            -2.6           0.725 3.144640114e-05           1e+50
                   -1.4            -2.6           0.775  3.10898259e-05           1e+50
                   -1.4            -2.4           0.025           1e+50           1e+50
                   -1.4            -2.4           0.075 7.941350469e-05           1e+50
                   -1.4            -2.4           0.125 8.019103091e-05           1e+50
                   -1.4            -2.4           0.175 8.031305756e-05           1e+50
                   -1.4            -2.4           0.225 8.025911048e-05           1e+50
                   -1.4            -2.4           0.275 8.011974708e-05           1e+50
                   -1.4            -2.4           0.325 7.992194424e-05           1e+50
                   -1.4            -2.4           0.375 7.967601845e-05           1e+50
                   -1.4            -2.4           0.425 7.938659253e-05           1e+50
                   -1.4            -2.4           0.475 7.905596254e-05           1e+50
                   -1.4            -2.4           0.525 7.868532836e-05           1e+50
                   -1.4            -2.4           0.575 7.827529495e-05           1e+50
                   -1.4            -2.4           0.625 7.782607934e-05           1e+50
